comment_id,video_title,comment_text,author_name,published_at,like_count,reply_count
"UgxVcbl5I6QjcT7BvR14AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","A Glowforge IS 4000.00. Are you telling me this is free?","@chestercopperpot8647","2022-12-06T20:09:32",0,1
"UgyzJ1WC2gioTvTPqdd4AaABAg","Top Ten Products to Sell with a Laser Engraver & Cutter (2022)","Just a heads up, QGIS is pronounced Q-Jiss. In my work I do a lot of geospatial mapping for vehicle automation and we use QGIS all the time. It's a great tool for map data.","@youruniquehandle2","2022-12-06T19:51:43",4,1
"UgwaCoMtrtM9QJotIQx4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","So, are you saying that the Polar speed is the same as Glowforge?","@joshuakoch511","2022-12-06T19:46:29",0,1
"Ugw-t959KN-IvyoajRF4AaABAg","Top Ten Products to Sell with a Laser Engraver & Cutter (2022)","can you make everything you talked about with the desktop version (50w I believe) OMETECH laser machine?","@mikefitzpatrick5209","2022-12-06T16:21:00",0,0
"Ugw6pFQMkbtrtT3847h4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","Just discovered your channel. Mark me as a new subscriber.  Some great content here.  Also couldn't help noticing your shirt... You must be from my neck of the ""woods.""  Cheers!","@sjmaguirepdx","2022-12-06T08:11:41",1,0
"UgxWcntMFntOtnNlZ6V4AaABAg","Top Laser Engravers and Cutters to Get in 2022","I feel the only thing missing is the ability to incorporate a rotary.","@tryingtolearnthis","2022-12-06T04:25:45",0,0
"UgzJ8r27VpfLjsQeM7t4AaABAg","Top Laser Engravers and Cutters to Get in 2022","Dear Brandon I want to invest in a good machine for thing good details engraving on wood, please let me know what's a good investment","@j5545","2022-12-06T01:49:23",0,0
"UgwNHFgVRoxwe8x6vSt4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","I have owned an Omtech 100W 24x36 for more than a year.  The only thing I disagree with in your video is the ""Omtech has great technical support.""  In my actual experience, every issue is responded to (in emails - no return calls) is to clean everything and refocus the machine.  In fact, they didn't even read my email, which asked about being able to buy the on/off pushbutton switch that is sticking, and their response was to ignore me.  I asked to pay for a service call.  At this point I have actually convinced two people to buy a competitors model and I am working on my third person.  I purchased the laser and requested support from the Anaheim California location, but I have not seen anything to let me know that the entire company is not represented by the same lousy service.  I would be fine with their lack of help, but even when I asked if there was anyone who could help, I was met with silence.  I was finally able to find someone who does service for Laser in LA, and I was happy to pay for the help.  I am very disgusted with Omtech's complete lack of service.  If you are going to buy a laser, try to find someone who has and uses one.  Service / Customer Service / repair is very hard to find.","@ca3921","2022-12-06T01:28:03",0,0
"UgxKLK1OHM6MZCzpqul4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","The Polar product page says it does have autofocus. You say it doesn't at 7:00. Can you clarify?","@davemankoff","2022-12-05T20:26:10",0,0
"UgyWd91qWmyIfJ3hwT94AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","Question: I have the Xtool M1 Pro and deal with a lot of burning on the cuts. Are the CO2 laser better at resolving the burning issue?","@wildontech7219","2022-12-05T14:47:22",1,2
"Ugyoy-_Qmwno1WJkQ094AaABAg","Top Laser Engravers and Cutters to Get in 2022","Hi, which budget machine would you recommend for a small jewellery business for personalising words onto small 5/8” sterling silver and gold round discs and oval curved vials?","@user-dp5xj4ie9x","2022-12-05T11:58:34",0,0
"UgyTqGnAEMnWjCnbTbF4AaABAg","The Makeblock Laserbox - Is this the Laser Cutter You've Been Waiting For?","Love your reviews! I currently have an xtool 10w. Been thinking about jumping up to a glow forge or the laser box rotary. I’m actually looking for something with a little more features in the basic program (I’m not ready to learn any  of the fancier programs). I’m wondering which product has the better project library?  Which one would you recommend? I know glowforge has a cost associated with it.","@Jacbean10","2022-12-05T00:46:01",0,1
"UgwmF4Tu4erFNDBqPld4AaABAg","The Most Powerful Laser Diode? NEJE Master 2S Plus A40640 Laser","@Make or Break Shop What would be your recomandation for begginer, Neje A40640 or Aufero Laser 2?","@mariobradic8898","2022-12-04T16:42:25",0,0
"UgwjSlqguq91xrUX5jB4AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","If you mainly want to do engraving.  What machine would you recommend?","@myrandamosely5122","2022-12-04T15:43:44",0,0
"UgxG4y1TikHSYJnWnCh4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","I am very new to lasers, and am planning to buy one soon. The polar seems like a great option but how would it handle a rotary for example?","@Heathbar524","2022-12-04T07:05:38",1,1
"UgwrvXEQVfx6pdxBib94AaABAg","Top Laser Engravers and Cutters to Get in 2022","If I have questions I don't want to put on here how can I reach you?","@outlawtalk","2022-12-04T02:37:32",0,0
"Ugy0t6L1NOUe9OL8lZN4AaABAg","Top Laser Engravers and Cutters to Get in 2022","Due to wanting to produce some larger pieces, I'm looking at the Muse Titan (48x24 inches).  Do you have any experience with Muse?","@kevinwillard6652","2022-12-03T23:41:22",1,2
"UgxFkyi1vbdQ4YDoUvl4AaABAg","My Favorite Laser Just Got Better! - xTool D1 Upgrades","Sir, I am interested in the Xtool D1 Pro Laser for cutting out leatherwork patterns. Have you done any reviews of this? What are your recommendations, as I am new to this? Thank you!","@samthebuilder7905","2022-12-03T23:02:34",0,2
"UgxR0huxZjNWNwx4hBp4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","You said you use the tracing feature of the laser itself. What does that mean? Just laying out the work piece to cut out with the outline of the work?","@jessehavok4181","2022-12-03T14:06:30",1,0
"Ugw974q84Uk1NBEd5kh4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","Is it possible to use a desktop laser on a 4x8 sheet of plywood if you remove the bottom?","@Werdna12345","2022-12-03T13:58:51",0,1
"UgzNHpg4orvvG31JXlJ4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","I received my Polar 350 today.  I also own a zf3551, a FSL PS20, and a custom-built 5w UV.    I bought it thinking I could use it as a semi-portable.    Here's my thoughts:  1) Not really meant to be portable.   2) Very fast from uncrating to lasering. 3) In Lightburn, unless I'm missing something, the focus (z-offset) has to be set for every layer. 4) Camera calibration was easy - except a bit inaccurate (so I guess not as easy as it seemed).  It would not even detect the dot pattern unless I opened the lid part way.  It seemed like Lightburn doesn't like the 180 pano camera lens, but this is my first machine with a camera.   I'll fiddle more tomorrow.","@oldNavyJZ","2022-12-03T06:23:29",1,0
"Ugzxdmc9OaE5Yd4Lzfx4AaABAg","Fusion 360 - Did Autodesk just kill the FREE Version?","Ok i was just using TinkerCad and noticed there was ALOT of limitations but that is expected on a WEB BASED 3D MODELING... I mean come on.. So i looked in to FUSION360.. and since im a bit older.. i can tell you how i felt reading the changes even years after it happened.  Yall remember Photoshop? Like every single person on the planet knew of and used photoshop at least a few times in their lives. Then they did the cloud thing.. and guess what.. NO ONE uses photoshop anymore except their super rich nich businesses that already havent moved on to other technology.  Thats the vibe I get. Autodesk was something of a community of free users improving their help and tutorials and user interface. Everyone knew what autodesk was even if you never used its software.  They will go 100% cloud and be premium for a insane priceing stradegy only to attract the richest of the rich customers all while making their name on the free version no longer offered.  FU Autodesk  Moving on to something else before i get used to your software then you take it away and charge $2600 a year.","@droidmarqueemarquee6281","2022-12-03T05:02:31",0,0
"Ugyvnxh_Dbj15GawZ694AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","for 4000$  I can buy good machine from factory, 24x39” . why Pay for this garbage","@toycarsrebuilder","2022-12-03T04:54:52",0,0
"UgzCgPqjHpDC2TcFJml4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","Thanks for the review, I’m thinking of purchasing one in the future. Do you know if the Omtech 60W machine is able to cut clear or frosted acrylic?","@dddsss7170","2022-12-03T00:49:41",0,2
"UgywtJbCzP4g8LEZbpN4AaABAg","How Good is this Thing? Snapmaker 2.0 Laser Module Review","Cool all in one. I assume they only offer a low power laser to keep cost down, and if you're looking to cut something, why not use the CNC function?  I'd really like to see you review the Genmitsu 4030, which seems to have pretty solid build quality for the price and plenty of add-ons like extension rails to massively increase the work area and a 10W laser that would give you 2/3 of these functions, but very possibly provide much more superior performance for the same cost.","@johndoe6032","2022-12-02T21:44:41",0,0
"UgwxqDp4PIuqElV5UnJ4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","Hi, I am new to the laser world and am looking for a cheap laser engraver for 3mm mirror acrylic mainly, will the on tech 40w desktop laser work/ I will be creating small items for projects. Appreciate any advice you can give. Thanks","@stephenbranston1588","2022-12-02T21:26:12",0,0
"UgwyMoJi-qnwYdhOzEB4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","I just got mine yesterday and came from glowforge so was super nervous about how user friendly it would be. Everything worked great out of the box- I followed Cam’s setup instructions. I had a couple initial hiccups running it with my Mac (no usb and I needed a usb to usb c conversion and then still my Mac not recognizing it for whatever reasons and next trying to run it through a gfci outlet was a no go and still trying to figure out Wi-Fi/Ethernet connection stuff). But now running lightburn on my daughter’s pc it is working great. Much more powerful /fast/capable than my glowforge plus and wow for the price. If you follow the unboxing and setup videos that are on YouTube, read the manual thoroughly, then it doesn’t take long to understand it and get running. TBD if I can get my Mac to recognize it. Also 7mm hold down pins was my first cut and that appears to be the sweet spot","@jillbradshaw4213","2022-12-02T18:44:21",2,4
"Ugx3cinhjeJu77bNYgt4AaABAg","Should you upgrade a budget laser cutter?","I checked out your link for the glowforge but when I hit up the chat bot with a question I waited and waited and finally I had to go do something else.","@ascottdew","2022-12-02T17:11:04",0,0
"Ugw7ygDQGVne6QLlYJh4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","My wife recently went from a Glowforge Plus to a Thunder 100w Nova 51. She’s doing ok with the transition to light burn but still having trouble using the rotary attachment. Any recommendations or tips I can pass along to her?","@cristianjimenez3657","2022-12-02T07:29:51",3,0
"Ugx4lfHUKE1gQbnBRQJ4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","for $3500 I got a 100w chinese laser that can cut 23""x37"" and has a motorized bed, rotary attachment, chiller and air assist compressor. Granted you should have some experience before going this route, but you can get a lot more for your money.","@macrumpton","2022-12-02T01:12:41",4,2
"UgwYgfi_6V7--0zKRIB4AaABAg","Top Ten Products to Sell with a Laser Engraver & Cutter (2022)","Great video especially for us newbies , I'd love to see a follow up video for pricing ?? Appreciate ya !!!","@craigversetti5700","2022-12-01T21:18:30",2,0
"UgwsK-JNBV9sUwa0kep4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","This is exciting but can you show if it has a full pass thru (the gweike cloud does not) and how a rotary will work? I felt like the gweike cloud was going to make it impossible to engrave tumblers as such. I love my China 50W laser but it has a lot of modifications done to it so it is less user friendly.","@DanBlomberg","2022-12-01T02:58:17",0,3
"UgzCGCjg9dJx5tqzlBl4AaABAg","Is this feature worth $2400?  The Snapmaker 2.0 Rotary","Thanks. I have ordered the Artisan to replace my 350. The single point attachment of the platform is a good point.  Jim Bell (Australia)","@bellofbelmont","2022-12-01T02:46:22",4,0
